Date Published,Event,Frequency,Headline Text,Location,News Sentiment,News Source,Number,Organization,Other,Person,Sector,Sentiment Magnitude,Source,Sub-Sector,Summary,Super Region,URL
2018-10-24,final,DAILY,Exxon begins preparing Texas refinery for shale oil expansion,refinery;Texas;HOUSTON;United States,0.2,REUTERS, ,Exxon Mobil Corp;Exxon;Reuters,groundwork;shale oil expansion;advance;largest, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON  - EXXON MOBIL CORP HAS BEGUN GROUNDWORK AT A TEXAS REFINERY THAT WOULD BECOME THE LARGEST IN THE UNITED STATES IN ADVANCE OF A FINAL ...,GLOBAL DATA,https://www.reuters.com/article/us-refinery-expansion-exxon-mobil/exxon-begins-preparing-texas-refinery-for-shale-oil-expansion-idUSKCN1MY2N0
2018-10-24, ,DAILY,New York sues Exxon Mobil over climate change,New York,-0.7,POLITICO, ,Exxon Mobil;giant,climate change;oil;risks;gas,Barbara Underwood;Attorney General;public;investors,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW YORK ATTORNEY GENERAL BARBARA UNDERWOOD SUED EXXON MOBIL ON WEDNESDAY ALLEGING THE OIL AND GAS GIANT LIED TO THE PUBLIC AND INVESTORS ABOUT THE RISKS ...,GLOBAL DATA,https://www.politico.com/story/2018/10/24/new-york-exxon-mobil-climate-change-887082
2018-10-18,trade war,DAILY,Exxon Mobil bets big on China LNG sidesteps trade war,SINGAPORE;HOUSTON;U.S.;world;Beijing,-0.4,REUTERS, ,Exxon Mobil;company;Reuters;Sino,middle;China LNG;gas;oil, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON/SINGAPORE  - IN THE MIDDLE OF A SINO-U.S. TRADE WAR THE WORLD'S LARGEST PUBLICLY TRADED OIL AND GAS COMPANY IS TURNING TOWARD BEIJING FOR ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-lng-china/exxon-mobil-bets-big-on-china-lng-sidesteps-trade-war-idUSKCN1MS005
2018-10-18,trade war,DAILY,Exxon Mobil bets big on China LNG sidesteps trade war,SINGAPORE;HOUSTON;U.S.;world;Beijing,-0.4,REUTERS, ,Exxon Mobil;company;Reuters;Sino,middle;China LNG;gas;oil, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON/SINGAPORE  - IN THE MIDDLE OF A SINO-U.S. TRADE WAR THE WORLD'S LARGEST PUBLICLY TRADED OIL AND GAS COMPANY IS TURNING TOWARD BEIJING FOR ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-lng-china/exxon-mobil-bets-big-on-china-lng-sidesteps-trade-war-idUSKCN1MS005
2018-10-10, ,DAILY,, ,0.1,NPR, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.npr.org/2018/10/10/656079752/with-1-million-exxon-mobil-corp-helps-fund-carbon-tax-campaign
2018-10-10, ,DAILY,, ,0.1,NPR, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.npr.org/2018/10/10/656079752/with-1-million-exxon-mobil-corp-helps-fund-carbon-tax-campaign
2018-10-09, ,DAILY,Exxon Mobil to spend $1 million lobbying for a carbon tax,U.S.,-0.7,CBS NEWS,1 million,Exxon Mobil;Exxon;BP;competitors;oil company;Royal Dutch Shell,carbon tax;lobbying;time, ,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON HAS PREVIOUSLY SAID IT SUPPORTS A CARBON TAX AS HAVE COMPETITORS BP AND ROYAL DUTCH SHELL BUT THIS MARKS THE FIRST TIME AN OIL COMPANY IN THE U.S. HAS PUT ...,GLOBAL DATA,https://www.cbsnews.com/news/exxon-mobil-puts-1-million-toward-lobbying-for-a-carbon-tax/
2018-10-09, ,DAILY,Exxon contributes $1 million to carbon tax campaign, ,0.1,THE HILL,1 million,Exxon;Exxon Mobil Corp.,carbon tax campaign;contribution;advocacy effort;money;tax;carbon dioxide emissions,Americans,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. IS MAKING A $1 MILLION CONTRIBUTION TO AN ADVOCACY EFFORT CALLING FOR A TAX ON CARBON DIOXIDE EMISSIONS. THE MONEY IS GOING TO AMERICANS FOR ...,GLOBAL DATA,https://thehill.com/policy/energy-environment/410541-exxon-puts-1-million-into-carbon-tax-campaign
2018-10-08,Hurricane,DAILY,Exxon Mobil pulls staff from Gulf platform ahead of Hurricane ...,Gulf;Gulf of Mexico,0.0,CNBC,three,Exxon Mobil;National Hurricane Center,platform;category;wind speeds,staff;personnel,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL EVACUATING PERSONNEL FROM A GULF OF MEXICO PLATFORM. THE NATIONAL HURRICANE CENTER FORECAST IT TO BE A CATEGORY THREE HURRICANE WITH WIND SPEEDS OF ...,GLOBAL DATA,https://www.cnbc.com/2018/10/08/exxon-mobil-pulls-staff-from-gulf-platform-ahead-of-hurricane-michael.html
2018-10-02, ,DAILY,Exclusive: Exxon explores sale of U.S. Gulf of Mexico assets ...,Gulf of Mexico;U.S.;world,0.0,REUTERS, ,Exxon;Exxon Mobil Corp;Reuters;XOM.N,sale;Exclusive;assets;many;prices, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - EXXON MOBIL CORP  IS EXPLORING THE SALE OF MANY OF ITS U.S. GULF OF MEXICO ASSETS AS HIGHER PRICES PROMPT THE WORLD'S LARGEST PUBLICLY TRADED ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-gulfmexico-exclusive/exclusive-exxon-explores-selling-us-gulf-of-mexico-assets-sources-idUSKCN1MC2AK
2018-10-02, ,DAILY,Exclusive: Exxon explores sale of U.S. Gulf of Mexico assets ...,Gulf of Mexico;U.S.;world,0.0,REUTERS, ,Exxon;Exxon Mobil Corp;Reuters;XOM.N,sale;Exclusive;assets;many;prices, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - EXXON MOBIL CORP  IS EXPLORING THE SALE OF MANY OF ITS U.S. GULF OF MEXICO ASSETS AS HIGHER PRICES PROMPT THE WORLD'S LARGEST PUBLICLY TRADED ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-gulfmexico-exclusive/exclusive-exxon-explores-selling-us-gulf-of-mexico-assets-sources-idUSKCN1MC2AK
2018-09-28, ,DAILY,Exxon-led Russian consortium to pay Rosneft $230 million to ...,Russian;Russia;Sakhalin-1;NEW DELHI,0.0,REUTERS,230 million;1,Rosneft;energy giant;consortium;Exxon;ExxonMobil;Reuters, , ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW DELHI  - RUSSIA'S SAKHALIN-1 CONSORTIUM LED BY EXXONMOBIL HAS AGREED TO PAY RUSSIAN ENERGY GIANT ROSNEFT $230 MILLION IN AN OUT-OF-COURT ...,GLOBAL DATA,https://www.reuters.com/article/us-russia-rosneft-exxon-lawsuit/exxon-led-russian-consortium-to-pay-rosneft-230-million-to-settle-production-dispute-idUSKCN1M82AK
2018-09-28, ,DAILY,Exxon-led Russian consortium to pay Rosneft $230 million to ...,Russian;Russia;Sakhalin-1;NEW DELHI,0.0,REUTERS,230 million;1,Rosneft;energy giant;consortium;Exxon;ExxonMobil;Reuters, , ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW DELHI  - RUSSIA'S SAKHALIN-1 CONSORTIUM LED BY EXXONMOBIL HAS AGREED TO PAY RUSSIAN ENERGY GIANT ROSNEFT $230 MILLION IN AN OUT-OF-COURT ...,GLOBAL DATA,https://www.reuters.com/article/us-russia-rosneft-exxon-lawsuit/exxon-led-russian-consortium-to-pay-rosneft-230-million-to-settle-production-dispute-idUSKCN1M82AK
2018-09-28,round,DAILY,Texas' Exxon Mobil wins more offshore acreage in Brazil,Texas;Brazil,0.3,EXPRESS-NEWS, ,Exxon Mobil;giant,acreage;tens of thousands;BrazilIrving;gas;reserves;oil, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IRVING-BASED EXXON MOBIL HAS WON TENS OF THOUSANDS OF MORE ACRES IN THE LATEST ROUND OF BIDDING FOR BRAZIL'S OFFSHORE OIL AND GAS RESERVES. THE OIL AND GAS GIANT ...,GLOBAL DATA,https://www.mysanantonio.com/business/energy/article/Texas-Exxon-Mobil-wins-more-offshore-acreage-in-13266110.php
2018-09-27,drilling,DAILY,Exxon Brazil to focus on drilling and production: CEO,Brazil;RIO DE JANEIRO;oil blocks,0.0,REUTERS, ,Exxon;Exxon Mobil Corp;Reuters,production;acquisitions,CEO,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,RIO DE JANEIRO  - EXXON MOBIL CORP WILL FOCUS ON DRILLING AND PRODUCTION IN BRAZIL NOW THAT IT HAS MADE EXTENSIVE ACQUISITIONS OF OIL BLOCKS IN THE ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-brazil/exxon-brazil-to-focus-on-drilling-and-production-ceo-idUSKCN1M7219
2018-09-27,drilling,DAILY,Exxon Brazil to focus on drilling and production: CEO,Brazil;RIO DE JANEIRO;oil blocks,0.0,REUTERS, ,Exxon;Exxon Mobil Corp;Reuters,production;acquisitions,CEO,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,RIO DE JANEIRO  - EXXON MOBIL CORP WILL FOCUS ON DRILLING AND PRODUCTION IN BRAZIL NOW THAT IT HAS MADE EXTENSIVE ACQUISITIONS OF OIL BLOCKS IN THE ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-brazil/exxon-brazil-to-focus-on-drilling-and-production-ceo-idUSKCN1M7219
2018-09-26, ,DAILY,Apple Google Microsoft Amazon And Facebook Own Huge ...,world,0.1,FORBES,2008;five;2018,Google;Microsoft;Apple;Amazon;ICBC;GE;China Mobile;Exxon;companies;PetroChina,Facebook;largest, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IN 2008 PETROCHINA EXXON GE CHINA MOBILE AND ICBC WERE THE FIVE LARGEST COMPANIES IN THE WORLD. IN 2018 THE FIVE LARGEST ARE APPLE GOOGLE MICROSOFT ...,GLOBAL DATA,https://www.forbes.com/sites/steveandriole/2018/09/26/apple-google-microsoft-amazon-and-facebook-own-huge-market-shares-technology-oligarchy/
2018-09-26, ,DAILY,Exxon Mobil finishes one phase of massive Beaumont ...,Beaumont;campus,0.0,CHRON,one;500 million,Exxon Mobil,phase;refining expansion;oil refining;plastics;plans, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL SAID WEDNESDAY IT COMPLETED A NEARLY $500 MILLION REFINING EXPANSION AT ITS BEAUMONT CAMPUS WITH PLANS FOR MUCH MORE OIL REFINING AND PLASTICS ...,GLOBAL DATA,https://www.chron.com/business/energy/article/Exxon-Mobil-finishes-one-phase-of-massive-13259589.php
2018-09-24, ,DAILY,Big Oil pledges to slash potent greenhouse gas emission,U.S.,0.1,REUTERS, ,The Oil and Gas Climate Initiative;Big Oil;giants;Exxon Mobil;OGCI;Chevron,greenhouse gas emission;methane emissions;intensity, ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE OIL AND GAS CLIMATE INITIATIVE  WHICH U.S. GIANTS EXXON MOBIL AND CHEVRON JOINED RECENTLY COMMITTED TO CUTTING METHANE EMISSIONS TO AN INTENSITY OF ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-climatechange/big-oil-pledges-to-slash-potent-greenhouse-gas-emission-idUSKCN1M41L9
2018-09-24, ,DAILY,Big Oil pledges to slash potent greenhouse gas emission,U.S.,0.1,REUTERS, ,The Oil and Gas Climate Initiative;Big Oil;giants;Exxon Mobil;OGCI;Chevron,greenhouse gas emission;methane emissions;intensity, ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE OIL AND GAS CLIMATE INITIATIVE  WHICH U.S. GIANTS EXXON MOBIL AND CHEVRON JOINED RECENTLY COMMITTED TO CUTTING METHANE EMISSIONS TO AN INTENSITY OF ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-climatechange/big-oil-pledges-to-slash-potent-greenhouse-gas-emission-idUSKCN1M41L9
2018-09-20, ,DAILY,In U-turn Exxon Chevron to join industry climate initiative,LONDON,0.0,REUTERS, ,Exxon;Exxon Mobil;Chevron;companies;Reuters;Occidental Petroleum;group,U-turn;industry climate initiative;gas;oil;initiative, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,LONDON  - EXXON MOBIL CHEVRON AND OCCIDENTAL PETROLEUM ARE JOINING A GROUP OF MAJOR INTERNATIONAL OIL AND GAS COMPANIES IN AN INITIATIVE AIMED AT ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-climatechange/in-u-turn-exxon-chevron-to-join-industry-climate-initiative-idUSKCN1M01I9
2018-09-20, ,DAILY,In U-turn Exxon Chevron to join industry climate initiative,LONDON,0.0,REUTERS, ,Exxon;Exxon Mobil;Chevron;companies;Reuters;Occidental Petroleum;group,U-turn;industry climate initiative;gas;oil;initiative, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,LONDON  - EXXON MOBIL CHEVRON AND OCCIDENTAL PETROLEUM ARE JOINING A GROUP OF MAJOR INTERNATIONAL OIL AND GAS COMPANIES IN AN INITIATIVE AIMED AT ...,GLOBAL DATA,https://www.reuters.com/article/us-oil-climatechange/in-u-turn-exxon-chevron-to-join-industry-climate-initiative-idUSKCN1M01I9
2018-09-20, ,DAILY,Exxon Mobil and Chevron will join global energy giants in ...,U.S.,0.1,CNBC, ,Chevron;Exxon Mobil;energy giants;energy companies;Occidental Petroleum;Oil and Gas Climate Initiative, ,Members,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CHEVRON AND OCCIDENTAL PETROLEUM WILL BECOME THE FIRST U.S. ENERGY COMPANIES TO JOIN THE OIL AND GAS CLIMATE INITIATIVE. MEMBERS PLEDGE TO CUT ...,GLOBAL DATA,https://www.cnbc.com/2018/09/20/exxon-mobil-and-chevron-will-join-oil-and-gas-climate-initiative.html
2018-09-10, ,DAILY,Qatargas agrees on 22-year LNG supply deal with China,Qatari,0.2,REUTERS,2;22,Qatargas;company;China;Exxon Mobil Corp;Qatar Petroleum,LNG supply deal;LNG;project;Qatargas 2;venture, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE QATARI STATE-OWNED COMPANY WILL SUPPLY LNG FROM THE QATARGAS 2 PROJECT - A VENTURE BETWEEN QATAR PETROLEUM EXXON MOBIL CORP AND TOTAL - TO RECEIVING ...,GLOBAL DATA,https://www.reuters.com/article/us-qatar-petrochina/qatargas-agrees-on-22-year-lng-supply-deal-with-china-idUSKCN1LQ0DM
2018-09-10, ,DAILY,Qatargas agrees on 22-year LNG supply deal with China,Qatari,0.2,REUTERS,2;22,Qatargas;company;China;Exxon Mobil Corp;Qatar Petroleum,LNG supply deal;LNG;project;Qatargas 2;venture, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE QATARI STATE-OWNED COMPANY WILL SUPPLY LNG FROM THE QATARGAS 2 PROJECT - A VENTURE BETWEEN QATAR PETROLEUM EXXON MOBIL CORP AND TOTAL - TO RECEIVING ...,GLOBAL DATA,https://www.reuters.com/article/us-qatar-petrochina/qatargas-agrees-on-22-year-lng-supply-deal-with-china-idUSKCN1LQ0DM
2018-09-07,summary;meeting,DAILY,China ExxonMobil discuss $10 billion investment in ...,Chinese;China,-0.1,REUTERS,10 billion,ExxonMobil,investment,Li Keqiang;Premier;Li;Darren Woods;Chief Executive,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE STATE TV REPORT DURING ITS SUMMARY OF A MEETING BETWEEN CHINESE PREMIER LI KEQIANG AND EXXONMOBIL CHIEF EXECUTIVE DARREN WOODS QUOTED LI AS SAYING HE ...,GLOBAL DATA,https://www.reuters.com/article/us-china-exxon-mobil-investment/china-exxonmobil-discuss-10-billion-investment-in-guangdong-state-tv-idUSKCN1LN1IG
2018-09-07,summary;meeting,DAILY,China ExxonMobil discuss $10 billion investment in ...,Chinese;China,-0.1,REUTERS,10 billion,ExxonMobil,investment,Li Keqiang;Premier;Li;Darren Woods;Chief Executive,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE STATE TV REPORT DURING ITS SUMMARY OF A MEETING BETWEEN CHINESE PREMIER LI KEQIANG AND EXXONMOBIL CHIEF EXECUTIVE DARREN WOODS QUOTED LI AS SAYING HE ...,GLOBAL DATA,https://www.reuters.com/article/us-china-exxon-mobil-investment/china-exxonmobil-discuss-10-billion-investment-in-guangdong-state-tv-idUSKCN1LN1IG
2018-08-31, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/us-usa-oil-reserve/u-s-sells-11-million-barrels-of-oil-from-reserve-to-exxon-five-other-firms-idUSKCN1LG2WT
2018-08-31, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/us-usa-oil-reserve/u-s-sells-11-million-barrels-of-oil-from-reserve-to-exxon-five-other-firms-idUSKCN1LG2WT
2018-08-03,investigation,DAILY,Financial watchdog ends Exxon accounting probe without ..., ,-0.4,THE HILL, ,watchdog;Exxon;Exxon Mobil Corp.;oil giant;Securities and Exchange Commission;SEC,accounting probe;action;probe, ,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE SECURITIES AND EXCHANGE COMMISSION  HAS CLOSED AN INVESTIGATION INTO OIL GIANT EXXON MOBIL CORP. WITHOUT TAKING ANY ACTION. THE PROBE WAS OPENED ...,GLOBAL DATA,https://thehill.com/policy/energy-environment/400293-financial-watchdog-closes-exxon-accounting-probe
2018-07-27, ,DAILY,Exxon Mobil reports rising profits falling production volumes,U.S.,-0.6,CHRON,3.95 billion;18,Exxon Mobil;energy leader,profits;production volumes;profit, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,U.S. ENERGY LEADER EXXON MOBIL REPORTED A $3.95 BILLION QUARTERLY PROFIT FRIDAY THAT JUMPED 18 PERCENT FROM THE SAME PERIOD LAST YEAR BUT THE ADMITTEDLY ...,GLOBAL DATA,https://www.chron.com/business/energy/article/Exxon-Mobil-reports-rising-profits-falling-oil-13110089.php
2018-07-27, ,DAILY,Exxon Mobil earnings Q2 2018, ,-0.7,CNBC,five;2018,Exxon Mobil;company,profits;earnings;analysts expectations, ,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL REPORTED QUARTERLY PROFITS THAT FELL SHORT OF ANALYSTS EXPECTATIONS MARKING THE FOURTH TIME IN THE LAST FIVE PERIODS THE COMPANY HAS DISAPPOINTED.,GLOBAL DATA,https://www.cnbc.com/2018/07/27/exxon-mobil-earnings-q2-2018.html
2018-07-27, ,DAILY,Exxon profit surges just not enough,DALLAS,-0.6,THE SEATTLE TIMES,18;3.95 billion,Exxon;Exxon Mobil Corp.;AP,profit surges;profit;oil prices;results;Wall Street, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,DALLAS  GÇÖ RISING OIL PRICES PUSHED SECOND-QUARTER PROFIT AT EXXON MOBIL CORP. UP 18 PERCENT TO $3.95 BILLION BUT THE RESULTS FRIDAY FELL SHORT OF WALL STREET ...,GLOBAL DATA,https://www.seattletimes.com/business/exxon-profit-surges-just-not-enough/
2018-07-26, ,DAILY,Exxon Mobil starts up multibillion-dollar Baytown chemicals ...,Baytown,0.0,CHRON,eight;23,Exxon Mobil,ethane cracker;chemicals;ethane;natural gas liquids, ,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ETHANE CRACKER WHICH INCLUDES EIGHT 23-STORY-TALL FURNACES TAKES CHEAP AND ABUNDANT ETHANE THAT'S FOUND IN SHALE NATURAL GAS LIQUIDS AND CONVERTS IT INTO ...,GLOBAL DATA,https://www.chron.com/business/energy/article/Exxon-Mobil-starts-up-multibillion-dollar-Baytown-13107289.php
2018-07-13, ,DAILY,Exxon Mobil joins exodus of firms from lobbying group ALEC, ,0.0,THE GLOBE AND MAIL, ,Exxon Mobil;firms;lobbying group;businesses,exodus;webcasts;economy,skills employees;ALECJoin The Globe;academia,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,JOIN THE GLOBE FOR A SERIES OF WEBCASTS EXPLORING THE SKILLS EMPLOYEES WILL NEED TO SUCCEED IN THE NEW ECONOMY; HOW BUSINESSES AND ACADEMIA CAN WORK ...,GLOBAL DATA,https://www.theglobeandmail.com/business/international-business/us-business/article-exxon-mobil-joins-exodus-of-firms-from-lobbying-group-alec/
2018-07-12,clash,DAILY,Exxon Mobil leaves conservative advocacy group ALEC,nation,-0.1,THE HILL, ,Exxon Mobil;Exxon Mobil Corp.;advocacy group;American Legislative Exchange Council,climate change policy;oil,ALEC,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL CORP. SAID IT HAS LEFT THE AMERICAN LEGISLATIVE EXCHANGE COUNCIL  FOLLOWING A CLASH OVER CLIMATE CHANGE POLICY. THE NATION'S LARGEST OIL AND ...,GLOBAL DATA,https://thehill.com/policy/energy-environment/396700-exxon-leaves-conservative-advocacy-group-alec
2018-07-06, ,DAILY,William Halker Obituary (2009) - The Advocate,The AdvocateA;French Settlement,0.0,THE ADVOCATE,20;2009;60;37,Exxon,service,William Halker Obituary;resident;native;employee,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,A RESIDENT AND NATIVE OF FRENCH SETTLEMENT HE PASSED AWAY ON SUNDAY DEC. 20 2009. HE WAS 60 AND A RETIRED EXXON EMPLOYEE WITH 37 YEARS OF SERVICE.,GLOBAL DATA,https://obits.theadvocate.com/obituaries/theadvocate/obituary.aspx?n=william-edmond-halker-billy&pid=137600538&fhid=3960
2018-07-02, ,DAILY,Joseph Jolissaint Obituary (2005) - The Advocate,Baton Rouge,-0.1,THE ADVOCATE,38;2005;4;11,Exxon,service,The AdvocateJOLISSAINT;MR;Joseph Jolissaint Obituary;JOSEPH PAUL;operator;PAUL A,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,JOLISSAINT JOSEPH PAUL MR. PAUL A RETIRED OPERATOR FOR EXXON WITH 38 YEARS OF SERVICE HE DIED AT 4 P.M. SATURDAY JUNE 11 2005 AT BATON ROUGE ...,GLOBAL DATA,https://obits.theadvocate.com/obituaries/theadvocate/obituary.aspx?n=joseph-paul-jolissaint&pid=14253892
2018-06-20, ,DAILY,Remembering the Exxon Valdez from the deck of a Coast ...,Coast;17th District;Alaska,0.0,ANCHORAGE DAILY NEWS,17,U.S. Coast Guard;Coast Guard,deck;command,Matthew Bell;Adm.;Exxon Valdez,NEWS AI SENTIMENTS,0.3,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,REAR ADM. MATTHEW BELL ASSUMED COMMAND OF THE U.S. COAST GUARD'S 17TH DISTRICT GÇÖ ALASKA GÇÖ IN MAY. HE HAS PREVIOUSLY SERVED WITH THE COAST GUARD IN ...,GLOBAL DATA,https://www.adn.com/opinions/2018/06/19/remembering-the-exxon-valdez-from-the-deck-of-a-coast-guard-cutter/
2018-06-12, ,DAILY,Exclusive: Exxon Mobil breaks with past bulks up energy ...,HOUSTON;LONDON,0.2,REUTERS, ,Exxon Mobil;Exxon Mobil Corp;Reuters;XOM.N,Exclusive;energy;cadre;energy trading,traders,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON/LONDON  - EXXON MOBIL CORP  IS PUSHING DEEPER INTO ENERGY TRADING BUILDING A GLOBAL CADRE OF EXPERIENCED TRADERS AND BEEFING ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-trading-exclusive/exclusive-exxon-mobil-breaks-with-past-bulks-up-energy-trading-to-boost-profit-idUSKBN1J80DQ
2018-06-12, ,DAILY,Exclusive: Exxon Mobil breaks with past bulks up energy ...,HOUSTON;LONDON,0.2,REUTERS, ,Exxon Mobil;Exxon Mobil Corp;Reuters;XOM.N,Exclusive;energy;cadre;energy trading,traders,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON/LONDON  - EXXON MOBIL CORP  IS PUSHING DEEPER INTO ENERGY TRADING BUILDING A GLOBAL CADRE OF EXPERIENCED TRADERS AND BEEFING ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-trading-exclusive/exclusive-exxon-mobil-breaks-with-past-bulks-up-energy-trading-to-boost-profit-idUSKBN1J80DQ
2018-06-12,race,DAILY,Exxon Mobil Plains partner on Permian pipeline project,Plains;Permian;Permian Basin;Texas;port hubs;Houston,0.1,CHRON, ,Exxon Mobil,pipelines;pipeline project;refining;crude oil,partner,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL IS JOINING THE RACE TO BUILD PIPELINES ACROSS TEXAS TO DELIVER CRUDE OIL FROM THE BOOMING PERMIAN BASIN TO REFINING AND PORT HUBS NEAR HOUSTON.,GLOBAL DATA,https://www.chron.com/business/article/Exxon-Mobil-Plains-partner-on-Permian-pipeline-12988890.php
